"FSC.A","FSC.Width","SSC.A","B525.FITC.A","R712.APCA700.A","V450.PB.A","Y585.PE.A","Y763.PC7.A","R660.APC.A","Time"
1150000,1721.21,823757,53296.2,-85.4308,30036.2,32913,24230.8,8153.55,100.873
1060000,1973.43,813236,56539.9,1154.7,78205.7,29918.4,9014.9,12719.6,100.885
699311,1732.27,458041,54191.1,457.964,81288.1,44001.9,5634.78,7906.93,103.801
689651,1399.02,474122,32950.4,-9.42672,80907.5,28950.7,5976.95,9629.06,103.897
1010000,1818.73,878133,69678.1,487.092,105999,24235.5,24332.6,8100.46,104.173
797712,1575.75,768325,23616.2,1486.56,26748.7,6687.22,2117.74,582.952,104.207
921544,1969.17,358979,4753.85,563.351,63160.3,5765.47,3522.11,3021.18,104.363
847611,1735.74,439416,22837,-932.352,35563.9,5014.61,18139.2,1130.08,108.747
773620,1364.61,962320,391.046,-237.574,41441.8,172.263,54.037,23.9346,0.0670618
1780000,2057.16,1210000,39047.9,-3285.66,88118.9,34076.2,97326.3,9977.91,0.195602
1200000,1603.02,1050000,593.304,-174.631,62437.5,-154.93,-429.138,199.008,0.354657
692372,1741.88,703469,14044.7,1699.5,52242.8,31385.3,5646.47,4201.6,0.454058
744560,1425.4,654005,39915.8,2924.16,64318.6,18050.5,25992.8,2450.3,0.463656
626033,1603.44,317427,28221.4,124.573,22487.7,7252.2,2694.03,1558.54,0.467049
1110000,2010.18,702276,59917.3,97.8208,69967.1,33098.5,8841.48,13153,0.477464
633724,1457.31,694406,14893.5,-64.5733,22360.1,6401.92,2795.81,1126.36,0.514463
943201,1544.81,471760,7998.46,-217.037,40151.1,1341.08,720.469,642.168,0.515171
819938,1820.5,829107,53985.1,1098.27,130379,57327.7,12184.3,11570.4,0.549744
873751,1509.58,485114,31999.7,25251.7,24509.8,12165.4,2676.26,3190.54,0.569499
656287,2006.51,461286,27224.9,85.5843,47458,18749.6,7540.55,7841.39,0.573085
1060000,1887.84,655492,6492.07,6768.29,21694.5,2957.01,-242.112,926.975,0.584874
1130000,1691.36,721835,58725.1,14.7198,74648,36766.8,6140.42,12165.1,0.633941
740953,1568.02,551101,34518,-249.395,65123,28189.5,15842.9,6022.5,0.637227
905742,1953.97,792217,32201.9,380.239,68522.5,25891.7,16326.7,3440.84,0.659302
905732,1792.06,634984,48355.5,402.104,75613.9,26349.8,11066.9,13984.6,0.673496
625438,2088.22,468375,27186.7,-185.59,54208.3,29636.8,2303.09,4833.45,0.715262
1720000,1683.24,1050000,8425.9,-661.357,30494.2,471.304,-698,938.178,0.726535
1560000,1827.88,1050000,5518.79,-879.361,32307.2,3121.55,544.326,973.72,0.749834
694897,1435.62,495364,24625,1425.7,35754.3,13859.1,17364.1,3443.78,0.75808
752783,1352.52,948414,747.535,282.478,50116.7,354.838,-98.3724,4.72395,0.774443
707759,1925.26,572379,29165.9,68822.1,22435.3,11235.5,3687.81,5218.69,0.795422
760642,1703.63,395241,3660.34,362.337,34904.6,893.772,934.698,1062.07,0.829737
557606,1492.48,409353,207.462,-355.799,23929,-35.6892,-350.568,110.001,0.8499
592161,1681.79,402116,7664.87,-736.266,17629.2,5496.95,315.854,511.172,0.882776
807175,1469.47,421159,15008,-496.984,39736.4,10604.2,2822.04,6953.78,0.88297
1190000,2134.14,396505,228.257,-38.5714,5719.46,-37.5109,-9.68123,132.674,0.884537
1320000,2006.84,900788,33770.7,-734.778,58484,11092.4,856.047,6527.88,1.22756
743054,1871.49,476085,2973.86,-331.737,26270.6,677.804,-844.939,303.497,1.2547
783633,2248.03,419022,-58.3506,375.28,75042.8,245.447,611.112,173.846,1.25727
945065,1385.31,500841,102.643,186.658,3858.59,219.729,-266.264,516.943,1.26181
853698,1443.73,511646,3891.47,-64.8698,19490.3,1376.32,70.5523,571.85,1.26786
772706,2231.99,416668,-58.8711,-19.2761,11200.6,186.068,-154,149.951,1.55406
693578,2167.53,756093,18489.1,23627.2,29629.3,11157.5,14776.5,2758.49,1.89532
955432,1571.13,655324,30152.4,776.544,50288.1,19366.9,4044.38,1555.76,1.935
1190000,1766.34,763928,41556.1,460.949,75460.4,18517.2,4501.91,9413.54,2.06305
946566,1752.77,604299,12153.1,210.84,23927.4,2274.78,82.489,1206.41,2.07323
779583,1428.95,830478,217.27,190.452,44036.9,152.337,601.459,372.731,3.86259
764345,1382.55,502350,14638.3,-956.137,25172.9,11874.7,5879.83,1217.51,3.89757
663878,1400.75,469820,18580.3,1614.31,23301.9,12574.3,7415.22,1210.95,3.90532
804255,2104.73,629190,42303.9,196.199,55616.5,43271,27917.1,5642.8,3.90608
729637,1447.85,501774,21197.5,105.418,47138.2,15558.6,3344.01,7815.52,3.92641
1030000,1664.81,669506,11049.5,22.9487,37012.4,19745.4,2897.34,1590.83,3.92978
1330000,2259.09,678869,26951,10806.4,110713,24254.3,7342.98,6122.5,3.93504
1260000,1766.3,597427,45602.9,218.748,17322.9,3055.27,211.24,762.344,3.96605
1100000,2259.68,869919,99247.2,553.653,140659,51456.9,15846.6,12863.6,5.64631
724909,1710.35,496714,48613.9,187.501,71840,27921.3,8057.28,6478.12,5.66596
977779,1473.32,828027,74169.9,-195.581,120390,35572.6,11973.8,6719.54,5.72542
1240000,1946.18,1050000,34043.4,-1256.12,59650.7,22028.8,2282.39,1996.95,5.76115
784528,1880.13,694930,68736.7,831.577,107798,50853.4,48790.5,8663.21,5.77608
555801,1553.19,487890,30318.9,-77.9259,54979.2,18273.1,8311.33,1348.44,5.79242
745395,1487.05,609657,75464.2,8052.59,68751.3,26257,12505.8,2918.64,5.83562
926563,1667.46,666667,52219.3,374.58,86610.4,21994.1,9362.36,7994.65,5.8441
1020000,1723.02,783084,47644.1,-572.346,42906.7,8081,1798.52,1697.91,5.84739
1120000,1971.86,631212,21786.6,120.35,57621.4,9966.61,3020.54,4327.93,5.85123
1110000,2489.87,1130000,53243.3,659.759,335697,45186.2,23666.3,10153.7,5.85783
815821,1470.15,666174,19139.8,-175.023,34065.9,12571.7,2642.14,1887.29,5.86526
724636,1697.25,558516,30024.6,-202.536,39244.9,19017.4,14818.6,5672.67,5.86734
823355,1398.4,523909,632.433,-219.552,9514.01,-16.6595,-297.344,77.2853,5.87848
593785,1507.78,360805,33427.4,-492.408,18750.5,16379.6,2011.94,862.666,5.89856
614468,1799.94,455769,86771,522.632,101782,29740.8,14197.8,10430.5,5.90129
711694,1385.02,922157,1142.26,-422.647,128320,237.834,-574.856,-8.93101,5.90286
1070000,1590.56,655792,71423.8,2481,100253,29532.1,5396.83,12184.4,5.9076
646279,1495.28,562114,27475,539.429,38893.3,14053.8,7441.87,3064.82,5.91082
1430000,1751.47,1190000,87296.1,-155.901,142449,50537.9,10277.5,18421.5,5.92905
919406,1753.05,384120,14516,-131.349,28511.2,11308.1,1969.33,5181.86,5.93243
796028,1822.55,690340,37543.9,150.408,71795.3,32935.5,8285.18,5165.24,5.94447
960699,1688.45,864686,40669.9,-216.279,81637.8,20344.8,11729,4579.31,5.95255
692773,1482.93,344775,8927.2,-19.9675,28836.5,1664.03,178.346,312.86,5.95484
709897,1387.89,412742,30196.8,643.117,57184.3,16157.6,3565.83,4537.16,5.95579
935024,1877.2,902160,48604.9,354.305,59439.9,58532.7,6998.99,16583,5.95877
854201,1625.62,773165,36557.6,2207.15,82072.9,30669.2,17874.6,5607.88,5.9598
584832,1571.07,546089,30058.4,662.741,77361.6,26296.1,5576.5,6907.41,5.9728
1410000,2175.53,935780,42945.3,-440.481,106112,33287.8,6214.12,13240.2,5.98321
807125,1617.86,586390,59844.2,166.454,79298,30115.5,5666.49,7594.88,5.98478
621231,1435.77,802367,472.493,-147.312,29143.7,48.7621,-316.647,405.501,5.98512
611285,1741.9,384393,23335,-153.035,29368,19562.5,4213.75,5043.46,6.01417
885712,1998.82,657632,23624.3,857.42,57251.5,25767.1,19163.2,6009.3,6.02135
1050000,1646.58,718686,40306.9,335.436,95531.3,26721.8,5197.96,12613.8,6.02201
763651,1607.68,511167,27615.3,207.306,59900.2,35451,7880.21,4058.89,6.02283
636576,1701.33,473017,46477.2,-305.889,61173.4,27372.3,7089.15,4697.49,6.02435
1350000,1962.1,1050000,65191.3,-866.841,174830,117873,70768.1,12906.1,6.02785
1240000,1723.06,532442,18020,-838.659,19822,3110.21,-432.233,876.47,6.0376
1070000,1708.59,449717,41228.9,379.291,47916.7,20033.1,5963.44,5331.44,6.03842
790199,1878.42,757580,51943.2,891.136,97313.8,33592.7,9074.18,9182.78,6.04624
714993,1754.62,693860,29936.2,236.195,61185.1,23368.2,24513.6,11759.8,6.05029
1560000,1755.55,1230000,76088.9,-570.084,190841,53738.5,62087.9,6149.79,6.05036
619019,1655.58,438137,13886.9,23.9117,25880.8,10336.5,12177.4,1515.79,6.05203
1010000,2242.16,831596,68540.7,12550.8,83601.5,55255.4,39243.9,7654.34,6.05573
885120,1949.07,650865,69824.3,490.657,100546,24186.1,9254.76,15564.7,6.07263
588465,1449.53,556740,41910.1,3664.92,34173,20181,11641.1,1557.49,6.08366
778445,1551.1,590415,51895.2,1517.94,76171.7,20897.7,10462,3157.7,6.08686
628904,1469.8,342180,19080.1,167.008,25620.7,19113.7,3356.46,3972.39,6.08968
1190000,2302.7,840107,75822.3,1054.25,118198,44273.8,10212.5,13616.4,6.09285
904881,1998.8,881792,50816.8,-277.095,71296.5,31574.5,11005.1,4346.83,6.10694
617769,1567.54,532525,29419.9,2496.64,58477,23597,9884.85,6377.18,6.11407
912331,2042.19,553619,32247.6,-38.7245,43694.5,18334.2,4415.05,1774.24,6.11469
764144,1567.02,696690,10022.8,-686.718,19224.3,3452.17,-61.1434,865.203,6.11585
707003,1685.94,590951,50964.3,1567.55,70116.1,22637.9,34226.7,2641.25,6.1294
1410000,1943.07,1320000,76463.7,-99.6066,154765,56962.6,22238.4,10206.6,6.13647
886756,1583.87,766800,49881.5,2.98981,104339,36424.1,11177.8,10113.4,6.13683
1260000,2071.56,852529,62287.7,11.508,116129,34120.1,13873.4,19883.7,6.13685
615166,1591.6,661867,44476.3,456.277,56499.3,21194.6,13090.4,3137.7,6.14703
838345,1497.25,647139,111059,471.728,117943,42465,11289.7,10740.5,6.16391
512614,1570.21,426758,22458.4,45.6208,39720,18320.7,3852.19,2014.44,6.17383
966962,1591.32,492267,9751.4,-275.559,26341.8,1383.99,-253.754,359.303,6.17866
907873,1577.82,763558,55141.1,-594.083,68772.4,15605.4,18984.7,2474.58,6.1865
667081,1874.44,668132,47089.1,546.471,90298.6,25171.1,25119.8,7654.59,6.1991
905345,1758.32,832280,37217,25478.4,72353.3,16429.4,11125.3,2639,6.19992
615083,1832.61,494636,26124,140.34,42377.8,13612.5,5875.36,2942.84,6.20619
524349,1617.85,440627,28036.4,-722.991,31888.1,18939.6,954.69,2824.55,6.20986
640457,1863.14,588707,48629.7,-296.828,90477.8,29197.9,29366.3,3335.69,6.21276
734585,1729.7,590497,42333.3,-463.63,73989.1,21921.6,792.223,4653.96,6.21596
1280000,1926.36,953875,47020.3,-152.041,100400,23426.7,2541.45,2957.22,6.22496
763027,1616.13,581430,40051.1,-142.739,71046,14954.6,6375.76,4219.43,6.22571
1e+06,1801.9,894952,48275.4,9175.76,123213,31710.6,19029.9,15593.6,6.23196
1250000,2054.71,761034,49161.6,-84.8942,71204.6,25913.7,3698.28,8204.1,6.23692
1530000,1886.63,975264,70324.9,3470.15,111508,55340.7,7295.66,9602.2,6.24106
1100000,1796.72,412310,9414.35,-140.434,22201.6,4582.41,1232.15,3930.07,6.24843
1060000,1895.31,720513,53956.6,12299.5,84189.5,37038.9,4058.88,11374.5,6.25625
651673,1472.06,424384,17723.2,4721.74,41805.8,28065.3,1591.45,3675.48,6.25751
989554,1610.44,801163,55719.9,254.064,110459,24803.2,10600.5,11115.1,6.2646
732782,1495.35,471770,34017.9,551.852,73993.1,21036.4,5087.87,12419.5,6.27083
933549,1632.43,745234,50303.3,471.684,104654,34228.8,9202.07,7658.88,6.27439
619649,1451.83,421943,37623.4,34.1781,44037.8,20325.6,6849.29,4451.53,6.27703
708121,1404.33,468217,20049.3,458.557,65608.2,22131.2,3622.82,7750.93,6.29827
951230,1755.04,599676,41107.6,-165.316,46260.3,19404,2698.22,1341.95,6.30649
622708,1672.05,478492,51370.9,1024.02,91562.3,39081.9,12460.5,13629,6.31375
635364,1835.65,413117,32725.9,6133.61,43939.1,30450.4,4479.31,5970.76,6.31592
1210000,2243.01,910225,20526.6,673.071,59455.9,12231.1,2908.82,13554.4,6.32415
1610000,2119.12,1110000,57785.7,-1764.99,63137.2,14105.8,3361.11,2463.66,6.45874
542115,1631.18,515948,38613.7,622.519,63264.6,30323.8,10402,9540.28,6.51369
678804,2009.97,349690,31399.4,206.231,51705.3,26123.2,6094.79,7158.2,6.53748
862554,1675.83,1030000,418.049,270.35,44369.9,261.929,-47.7266,-66.1942,6.67884
669035,1605.09,695572,304.373,-48.8491,25177,153.003,-147.069,-88.2473,7.00567
790328,1490,497921,25292.6,-324.114,50595.3,16501.1,12038.3,2420.34,7.02298
969023,1754.26,482794,45401.5,760.908,46751.6,17612.8,7328.51,5868.11,7.04671
1620000,1747.92,729858,25359.7,-506.658,52422.1,6204.88,258.513,1389.86,7.05117
1300000,1770.62,670414,38586.7,-1230.78,35835.3,15843.1,6434.06,2088.13,7.05263
791709,1539.56,380940,16592,-164.496,48193.9,7626.07,978.524,1269.11,7.05545
706074,1549.28,426345,39860.5,424.278,53754,18376.3,2815.43,8342.28,7.06472
873428,2117.64,725614,52587.8,2245.77,82258.1,21983.5,30438.6,2038.74,7.06683
643328,1881.42,593015,26138.7,811.581,46246.8,17760.5,18690.1,2050.73,7.20387
650683,1418.07,420552,33976.1,8709.38,43636,22733.3,5681.11,3730.32,7.21336
644540,1645.65,495278,44375.9,229.173,54847.5,16172.4,4578.07,4746.36,7.2171
833526,1483.12,680097,26088.7,-360.666,41699.2,9736.83,1693.54,1258.03,7.21802
875630,1423.7,418719,4733.31,-86.4751,23509,1195.13,-171.193,372.551,7.2183
989792,1874.58,565102,51432.7,565.33,72628.6,19613.8,7319.26,5411.43,7.23093
1110000,1493.44,793916,39013.8,43083.8,43869.9,14736.7,6571.32,2588.55,7.23578
550369,1541.71,361271,37448.6,763.676,49830.8,18899.9,4407.49,1817.43,7.23913
1040000,1591.28,606004,22911.3,707.504,92996.5,22157.5,13755.5,7991.94,7.23965
738151,1822.21,680478,92783.7,-139.324,98392.4,65583.2,14134.9,8971.65,7.24154
775791,1478.2,620987,59229.1,-15.6207,62357.3,15167,15095.7,3060.86,7.24237
1460000,2129.13,1230000,65470.9,216.66,149014,41033.1,10918.2,3869.36,7.24703
1110000,1707.86,1070000,41117.8,-578.884,61889.5,10840.9,1603.55,1739.9,7.24796
915063,1490.31,775255,36736.9,2105.49,97726,31278.4,5928.56,10174.5,7.25236
1180000,1606.42,1010000,1508.2,-805.058,244272,280.121,-820.464,-114.56,7.39537
537159,1686.69,449291,40834.5,554.982,54304.5,28475.9,12443,6510.47,7.41049
1450000,1729.1,644310,40066.4,-322.174,25550.4,2005.61,-758.84,578.239,7.42318
1210000,1845.5,949929,48562.8,3171.76,99813.6,45189.6,5227.5,16740.3,7.43205
595758,1478.51,441642,35468.4,806.428,46812.1,30164.9,9135.04,6523.61,7.43806
808174,1563.13,586025,31753.7,166.22,40601.6,10329.8,8440.42,2900.17,7.45131
692977,1546.17,588998,57063.2,370.557,52630.1,27062.6,3852.48,11621.1,7.45404
1640000,1669.45,853280,80391.6,-1213.32,92620.5,25247.9,7896.17,5858.62,7.45445
720225,2038.04,492898,32190.3,340.915,42725,30675.2,3265.31,4109.3,7.45898
1190000,1637.61,510588,45529.3,538.297,38655.5,9517.13,14024.5,2047.78,7.46151
627337,1703.78,654281,17439.9,-306.82,31888.9,9550.02,9650.49,620.318,7.46153
670241,1623.5,434960,43400.5,156.576,44648.5,10655.9,5254.85,1231.43,7.46823
792966,1712.67,490329,32144,228.38,25975.1,18443.6,4482.31,4747.78,7.4695
1110000,1920.4,938861,44748.2,19901.2,170658,51425.9,4776.57,14290.6,7.47242
773489,1537.18,574512,50097.1,-64.1102,117578,35269.4,6035.11,6518.32,7.47377
783862,1483.01,358936,21840.1,509.913,23137.3,5871.11,3517.2,1417.62,7.47648
765152,1774.49,422319,34043.1,358.966,60592.7,15428.3,2053.56,9340.07,7.47751
990912,1760.3,701810,47779.3,15738.2,46828,26094.9,8807.43,5481.92,7.47929
856584,2205.51,849021,50745.4,4063.42,85699.7,46064.5,5267.59,6990.82,7.48088
693684,1454.93,477337,31047.6,2165.62,71012.8,34340.2,5810.26,5629.53,7.48219
1200000,1797.8,422039,26440.2,526.555,43691.8,18366.2,5420.09,3873.87,7.48294
954274,1662.59,784200,46704.7,219.142,98689.9,35411.9,10609.6,8012.72,7.48369
787715,1617.46,514094,54356.6,0.150209,62271.6,24509.6,4265.6,4614,7.48578
662830,1441.13,355529,18299.2,66.3403,36777.3,33228.9,1389.08,2756.58,7.48743
1190000,1672.73,1270000,177.352,-233.008,1125.57,82.7324,-230.175,326.752,7.4916
789537,1389.19,1010000,421.794,-170.552,71071.4,280.126,277.972,236.907,7.49821
634629,1640.4,345169,37632,641.626,35047.1,19182.5,9349.46,6276.94,7.49946
826848,1519.83,412677,37715.6,1250.62,62230.9,21877,3484.98,8541.79,7.5024
802903,2016.55,572095,46436.6,898.81,46120.1,44704.4,6288.53,10955.1,7.50517
1020000,1643.89,748432,61924.8,2239.09,77525.9,27833.2,2330.89,3878.41,7.58172
661044,1919.07,620931,40681.2,583.123,67310.1,36455.2,4271.52,4948.19,7.60504
630138,1468.29,352629,30894.4,71.2923,47713.8,18936.3,3512.46,5026.69,7.60618
1220000,1833.93,1040000,113480,2246.59,132579,51292.8,14774.6,12281,7.6143
641710,1479.92,447571,31898.5,221.058,30011.7,15621.9,2254.2,3201.25,7.61537
1430000,1930.85,1260000,68564.3,447.307,143717,45852.7,19548.2,13585.6,7.61601
713355,1508.2,528389,45130.7,-64.5293,60708.6,25297.2,9375.84,6694.82,7.61627
789761,2016.22,571374,60333.7,13376.9,55592.6,47917.2,4417.42,3675.84,7.6339
1710000,2132.01,1390000,146916,1239.65,180296,52729.5,32781.4,8490.44,7.63813
731769,1632.7,554550,46097.8,20828.3,36161.3,21952.7,5700.79,8142.09,7.64002
650003,1699.7,566019,32957.1,24.899,65361.7,18824.7,34613.3,6103.46,7.64223
769948,1712.21,592537,58953.8,674.916,41226.7,32324.8,5277.7,7679.36,7.6435
783527,1827.04,838187,50324.9,391.238,77424,20689.6,11184.1,3323.37,7.64414
1750000,2377.76,1430000,70351.8,13.0005,136860,32634.3,11715.2,2603.26,7.64419
885142,1807.25,725852,37997.8,930.834,40988.8,7106.55,402.006,1319.46,7.6467
844390,1808.51,809840,33276.5,3795.63,56066.5,20394.4,18934.5,1822.13,7.65078
1120000,1813.54,822249,156263,163.594,72836.1,28300.5,63574,4690.16,7.65099
781704,1570.18,551028,38914.6,301.23,53777.1,23972.9,6408.17,6719.54,7.65293
593579,1604.47,435392,47269.9,914.322,73665.7,30704.4,5537.33,10705,7.65628
851294,1578.91,503784,59416.7,382.939,65684.1,22726.4,10285,5522.16,7.65688
1080000,1872.65,1120000,79631.1,951.5,111444,50535.4,22435.9,14526.9,7.66182
750249,1446.33,485557,67371.2,156.996,66287.4,36899,4828.96,7949.44,7.66525
1490000,1919.94,1360000,85323.1,2133.8,65217.2,38997.1,14031.5,13883.1,7.66781
653766,1598.39,566146,41170.7,-242.867,72828.8,28115.4,4748.9,4352.03,7.67054
1410000,1828.06,1180000,87858.5,240.806,130977,57165.5,13146.7,9633.28,7.67215
762007,2173.33,520576,52315.9,-58.4108,51793.5,22943.4,23949.8,7097,7.67571
1330000,1899.37,856892,66720.9,175.213,107375,32340.9,18623.4,13864.7,7.67889
1040000,1672.66,721333,50020,447.915,88517.9,40332.3,9392.88,10878,7.68127
1100000,2134.32,1090000,59946,49.6405,73401.8,23116.1,11029.4,8230.59,7.68312
792343,2000.51,463155,39627.9,36792.8,50102.3,19447.9,5126.77,5983.65,7.68359
584422,1608.94,360680,27225.4,184.89,29817.7,20360.3,5636.44,2616.69,7.68368
761721,1430.15,607477,40740.6,-612.503,37416.3,17700.1,19993.9,7639.12,7.68825
884964,1727.31,675866,36032.9,-810.769,61276.6,21997.1,3947.62,2274.68,7.68915
1050000,1983.98,808236,38229.7,-541.731,64732,19611.3,29264.5,930.446,7.69042
890233,2015.74,760904,74010.2,359.651,110743,36398.9,6295.68,12860.1,7.69325
835642,1704.2,437950,39855.6,346.085,69180.1,20038.3,6826.81,7594.24,7.69469
1190000,1880.77,908332,84550.5,-69.6513,68317,15114.9,2995.61,2777.56,7.69517
604871,1810.95,414528,34541.5,-115.706,46417.7,25311.6,3825.13,2606.57,7.69527
577884,1891.02,529613,35940.8,5625.8,34437.6,18637.3,6439.78,2640.09,7.69678
850830,2112.96,581578,37838.2,207.624,64080.9,26488.3,6041.4,2987.38,7.69766
689144,1666.2,602091,51057.6,397.29,92863.8,18718,7871.25,3092.68,7.69944
696869,1580.06,440915,29749.9,653.306,39915.5,17649.5,2561.74,2086.87,7.70401
876872,1585.71,619933,56717.4,450.877,95388.6,31136.4,9357.19,10524.4,7.70887
1260000,1654.99,761857,61791.6,134.499,84249.6,32146.3,63340.3,11316,7.70906
1130000,1767.92,1010000,81499,1556.7,67535.5,25732.5,5005.13,1554.13,7.70921
625043,1727.72,707001,52261.3,6563.24,56259.1,22606.9,7254.71,2204.31,7.71039
924714,1794.91,714056,48639.4,-256.594,89543.8,24510.8,9201.44,10853.9,7.71325
988032,2461.71,1180000,61015.1,919.58,83925.7,21108.5,22116.1,1880.11,7.71612
614897,1694.29,540871,28236.1,110.358,29497,16639.6,6883.88,5378.06,7.71827
797883,1526.5,620505,66076.6,310.179,90485.9,32162.4,6186.58,7536.16,7.72229
1050000,1652.42,664944,59256.7,592.65,95224.6,38526.2,7087.14,15447.3,7.72323
794882,1938.44,695607,35047.4,-125.139,47351,22235.7,4188.05,5190.14,7.7254
563511,1478.76,429287,28434.2,50.8698,48597.2,14880.5,7661.92,2857.67,7.72617
1130000,2074.92,901173,72595.6,-3.9915,135332,44980.3,36315.1,19034.9,7.73244
754173,1584.06,627700,48032.9,-16.3342,59744,31267.9,6464.88,4307.43,7.73279
810159,1558.07,650745,47980.2,26.8004,64733.6,31520.7,5604.83,6072.9,7.73964
704323,1549.51,620831,36195.6,654.36,46196.9,17800.7,13950.6,3813.17,7.74344
756003,1927.65,734090,30399.2,-68.04,45785.2,29897.8,3821.16,7380.03,7.74595
555611,1470.78,414171,35231.3,746.969,44801.5,19754.5,6013.68,9606.66,7.74737
1670000,1798.39,1120000,45113,-1143.63,66849.2,17552.5,7022.88,1581.62,7.75055
749316,1528.9,479777,24380.8,5166.67,16830.7,6383.75,360.401,814.704,7.75134
1430000,2623.95,973920,68652.2,9535.02,124059,44101.8,8378.93,13812.2,7.75138
887712,1607.22,566775,52177.7,-24.0961,19408,4451.17,82.7529,482.392,7.75351
1790000,2155.52,1040000,63919.2,-378.446,130719,29428,4901.87,8989.85,7.7543
657109,1502.2,523032,51128.4,462.916,59454.4,20929.5,8554.67,6829.19,7.75787
625109,1672.5,355786,19656,29.4364,27306.7,18382.8,5735.91,2022.37,7.76197
968545,1624.07,729603,45193.3,-42.3247,68215.7,54054.8,8071.57,10655.1,7.7645
977833,1667.72,920774,56550.2,23.5729,102106,37655.5,14577.7,8512.19,7.76747
529959,1522.46,446625,17929.6,126.062,23471.8,9826.94,6689.47,1822.81,7.76785
888215,1659.73,701607,43506.7,384.635,103381,29834.1,8742.73,10004.7,7.77631
807008,1565.06,666311,41225.9,96.7729,62976.6,20309.2,6571.02,3465.23,7.77642
1330000,2037.47,640242,39731.1,54.4556,49903.2,20923.5,8324.25,6627.02,7.7788
1040000,2135.47,696034,57766.3,340.634,79113.9,24589,6575.95,1653.28,7.77979
810469,1841.39,632394,56003.1,421.133,79550.5,28164.4,10907,8167.63,7.78432
689858,1719.24,596694,23804.9,-792.329,56206.5,21757.5,2194.73,5122.17,7.78615
712418,1671.06,654151,38237.1,1261.56,70891.4,34395.1,6050.54,4724.56,7.78716
649430,1550.82,511929,29699.9,-264.38,56725.1,20953.4,3114.6,4698.35,7.79079
